--- Startup times for process: Primary/TUI ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
241.579  000.083  000.083: require('nvim-tree.watcher')
241.585  000.347  000.108: require('nvim-tree.git')
241.716  000.067  000.067: require('nvim-tree.node.file-link')
241.719  000.132  000.066: require('nvim-tree.node.factory')
241.782  000.063  000.063: require('nvim-tree.node.root')
241.914  000.063  000.063: require('nvim-tree.enum')
241.918  000.134  000.071: require('nvim-tree.explorer.filters')
242.005  000.087  000.087: require('nvim-tree.marks')
242.194  000.188  000.188: require('nvim-tree.explorer.live-filter')
242.316  000.122  000.122: require('nvim-tree.explorer.sorter')
242.421  000.104  000.104: require('nvim-tree.actions.fs.clipboard')
242.748  000.096  000.096: require('nvim-tree.renderer.decorator')
242.752  000.180  000.084: require('nvim-tree.renderer.decorator.bookmarks')
242.813  000.061  000.061: require('nvim-tree.renderer.decorator.copied')
242.876  000.062  000.062: require('nvim-tree.renderer.decorator.cut')
242.946  000.068  000.068: require('nvim-tree.renderer.decorator.diagnostics')
243.029  000.082  000.082: require('nvim-tree.renderer.decorator.git')
243.092  000.062  000.062: require('nvim-tree.renderer.decorator.hidden')
243.153  000.060  000.060: require('nvim-tree.renderer.decorator.modified')
243.298  000.144  000.144: require('nvim-tree.renderer.decorator.opened')
243.399  000.100  000.100: require('nvim-tree.renderer.decorator.user')
243.471  000.071  000.071: require('nvim-tree.renderer.components.padding')
243.492  001.000  000.109: require('nvim-tree.renderer.builder')
243.507  001.085  000.084: require('nvim-tree.renderer')
243.586  002.847  000.504: require('nvim-tree.explorer')
243.685  000.097  000.097: require('nvim-tree.explorer.watch')
243.820  000.069  000.069: require('nvim-tree.renderer.components.full-name')
243.822  000.134  000.065: require('nvim-tree.renderer.components')
244.005  000.097  000.097: require('nvim-web-devicons.filetypes')
244.289  000.204  000.204: require('nvim-web-devicons.light.icons_by_filename')
244.680  000.389  000.389: require('nvim-web-devicons.light.icons_by_file_extension')
244.791  000.110  000.110: require('nvim-web-devicons.light.icons_by_operating_system')
244.855  000.063  000.063: require('nvim-web-devicons.light.icons_by_desktop_environment')
244.921  000.065  000.065: require('nvim-web-devicons.light.icons_by_window_manager')
244.922  000.900  000.068: require('nvim-web-devicons.icons-light')
245.128  001.304  000.308: require('nvim-web-devicons')
248.462  000.108  000.108: require('nvim-tree.help')
248.726  000.174  000.174: require('nvim-tree.appearance.hi-test')
248.784  000.320  000.146: require('nvim-tree.api')
248.942  000.099  000.099: require('nvim-tree.commands')
250.404  015.394  007.071: require('user.nvim-tree')
250.976  000.190  000.190: require('toggleterm.lazy')
251.063  000.085  000.085: require('toggleterm.constants')
251.411  000.344  000.344: require('toggleterm.terminal')
251.427  000.824  000.205: require('toggleterm')
251.746  000.181  000.181: require('toggleterm.colors')
251.917  000.170  000.170: require('toggleterm.utils')
251.936  000.501  000.151: require('toggleterm.config')
254.062  000.090  000.090: require('toggleterm.commandline')
254.433  004.027  002.612: require('user.toggleterm')
254.685  000.062  000.062: require('lualine_require')
255.233  000.698  000.636: require('lualine')
255.488  000.051  000.051: require('incline.config.transform')
255.491  000.134  000.083: require('incline.config.schema')
255.574  000.082  000.082: require('incline.config.validate')
256.110  000.818  000.602: require('incline.config')
256.229  000.058  000.058: require('incline.util')
256.282  000.052  000.052: require('incline.debounce')
256.455  000.054  000.054: require('incline.highlight')
256.459  000.124  000.071: require('incline.winline')
256.461  000.178  000.053: require('incline.tabpage')
256.463  000.352  000.064: require('incline.manager')
256.465  001.230  000.061: require('incline')
256.544  000.075  000.075: require('incline.presets')
256.599  000.053  000.053: require('incline.presets.basic')
263.925  000.141  000.141: require('lualine.themes.papercolor_light')
269.223  000.216  000.216: require('lualine.utils.mode')
270.032  000.075  000.075: require('lualine.extensions.nerdtree')
270.584  016.150  013.660: require('user.lualine')
270.647  000.062  000.062: require('user.markdown')
270.737  000.089  000.089: require('user.autocmds')
270.882  000.068  000.068: require('colorizer/nvim')
271.492  000.608  000.608: require('colorizer/trie')
271.897  001.159  000.483: require('colorizer')
276.931  000.742  000.742: require('trouble')
277.034  000.101  000.101: require('trouble.config')
277.260  000.065  000.065: require('trouble.util')
277.262  000.141  000.076: require('trouble.config.highlights')
278.608  000.055  000.055: require('trouble.cache')
278.670  000.061  000.061: require('trouble.format')
278.757  000.085  000.085: require('trouble.view.indent')
278.817  000.059  000.059: require('trouble.view.text')
278.820  000.324  000.063: require('trouble.view.render')
278.821  000.383  000.060: require('trouble.view.preview')
278.823  000.706  000.323: require('trouble.view.main')
278.896  004.706  003.016: require('trouble')
278.897  005.010  000.304: require('user.trouble')
280.221  000.022  000.022: sourcing /Users/phaedrus/.local/share/nvim/lazy/todo-comments.nvim/plugin/todo.vim
281.536  000.054  000.054: require('todo-comments.util')
281.539  000.123  000.069: require('todo-comments.config')
281.666  000.063  000.063: require('todo-comments.highlight')
281.668  000.127  000.065: require('todo-comments.jump')
281.669  001.197  000.947: require('todo-comments')
281.738  002.692  001.472: require('todo-comments')
281.743  002.845  000.153: require('user.todo-comments')
281.909  000.060  000.060: require('typescript-tools.config')
282.000  000.090  000.090: require('typescript-tools.protocol.constants')
282.149  000.080  000.080: require('typescript-tools.tsserver_provider')
282.212  000.061  000.061: require('typescript-tools.process')
282.266  000.052  000.052: require('typescript-tools.request_queue')
282.319  000.051  000.051: require('typescript-tools.protocol.progress')
282.425  000.053  000.053: require('typescript-tools.utils')
282.465  000.146  000.093: require('typescript-tools.protocol.module_mapper')
282.519  000.052  000.052: require('typescript-tools.protocol.pending_diagnostic')
282.865  000.072  000.072: require('plenary.tbl')
282.867  000.128  000.056: require('plenary.vararg.rotate')
282.868  000.181  000.053: require('plenary.vararg')
282.919  000.050  000.050: require('plenary.errors')
282.921  000.285  000.055: require('plenary.async.async')
283.135  000.051  000.051: require('plenary.async.structs')
283.139  000.115  000.063: require('plenary.async.control')
283.142  000.169  000.055: require('plenary.async.util')
283.143  000.221  000.052: require('plenary.async.tests')
283.144  000.564  000.058: require('plenary.async')
283.209  000.064  000.064: require('plenary.async.uv_async')
283.315  000.053  000.053: require('vim.ui')
283.316  000.106  000.053: require('typescript-tools.async')
283.319  000.799  000.065: require('typescript-tools.api')
283.383  000.063  000.063: require('typescript-tools.protocol.utils')
283.385  001.384  000.078: require('typescript-tools.tsserver')
283.548  000.055  000.055: require('typescript-tools.autocommands.common')
283.551  000.111  000.057: require('typescript-tools.autocommands.diagnostics')
283.604  000.052  000.052: require('typescript-tools.autocommands.code_lens')
283.678  000.073  000.073: require('typescript-tools.autocommands.jsx_close_tag')
283.679  000.293  000.057: require('typescript-tools.autocommands')
283.731  000.051  000.051: require('typescript-tools.custom_handlers')
283.783  000.051  000.051: require('typescript-tools.request_router')
283.888  000.051  000.051: require('typescript-tools.integrations')
283.890  000.106  000.055: require('typescript-tools.internal_commands')
283.891  002.094  000.060: require('typescript-tools.rpc')
283.892  002.149  000.054: require('typescript-tools')
287.567  002.830  002.830: require('user.supermaven')
287.569  276.352  006.534: sourcing /Users/phaedrus/.config/nvim/init.lua
287.585  001.084: sourcing vimrc file(s)
288.569  000.581  000.581: sourcing /usr/local/Cellar/neovim/0.10.4_1/share/nvim/runtime/filetype.lua
289.025  000.049  000.049: sourcing /usr/local/Cellar/neovim/0.10.4_1/share/nvim/runtime/syntax/synload.vim
289.181  000.464  000.415: sourcing /usr/local/Cellar/neovim/0.10.4_1/share/nvim/runtime/syntax/syntax.vim
289.188  000.558: inits 3
296.460  007.272: reading ShaDa
299.797  000.538  000.538: require('vim.filetype.detect')
302.588  000.120  000.120: require('luasnip.loaders.from_lua')
302.678  000.083  000.083: require('luasnip.loaders.from_snipmate')
302.756  000.077  000.077: require('luasnip.loaders.from_vscode')
302.883  005.605: reading stdin
303.087  000.205: opening buffers
303.617  000.529: BufEnter autocommands
303.621  000.004: editing files in windows
303.667  000.046: --- NVIM STARTED ---

